,link,text,date,No_of_Likes,No_of_tweets
270,https://twitter.com/nytimes/status/1819076897898164405#m,Carlotta es la tercera tormenta tropical con nombre que se forma en el Pacífico Oriental este año. Sigue su trayectoria aquí. https://nyti.ms/3SwWrCH,"Aug 1, 2024 · 6:25 PM UTC",30,6
271,https://twitter.com/nytimes/status/1819074403944010171#m,"GLAAD, one of the country’s leading LGBTQ advocacy groups, paid for its chief executive to fly first-class, rent a Cape Cod house and remodel her home office. It may have violated IRS rules, a New York Times investigation found. https://nyti.ms/46wlH1B","Aug 1, 2024 · 6:15 PM UTC",165,46
272,https://twitter.com/MichaelPaulson/status/1819069341012488316#m,"It's Bill and Ted's Existentialist Adventure! Keanu Reeves and Alex Winter are planning to star in ""Waiting for Godot"" on Broadway in the fall of 2025. https://nyti.ms/4dbSQCo","Aug 1, 2024 · 5:55 PM UTC",343,9
273,https://twitter.com/nytimes/status/1819070693264290127#m,Here is where Kamala Harris’s possible Vice President contenders stand on climate change. https://nyti.ms/3ynuExt,"Aug 1, 2024 · 6:00 PM UTC",43,47
274,https://twitter.com/nytimes/status/1819061797770375429#m,New shoots have been discovered growing at the stump of a Sycamore Gap tree in England that had grown for centuries along Hadrian’s Wall before vandals cut it down last year. https://nyti.ms/3Su7oEU,"Aug 1, 2024 · 5:25 PM UTC",179,13
275,https://twitter.com/nytimes/status/1819059032847511692#m,"A day before an officer shot and killed Sonya Massey, her mother called 911, saying that her daughter was having a mental breakdown and asking the police to recognize her vulnerable condition, according to call recordings released on Wednesday. https://nyti.ms/3WJtqWO","Aug 1, 2024 · 5:14 PM UTC",110,21
276,https://twitter.com/nytimes/status/1819058019084214687#m,"The most expensive neighborhood in New York City is Hudson Yards, with a median sale price of $7.5 million during the second quarter of 2024. Read the full list of the city’s most expensive neighborhoods here, and see how prices changed year over year. https://nyti.ms/3SzlMf1","Aug 1, 2024 · 5:10 PM UTC",30,9
277,https://twitter.com/MichaelPaulson/status/1819026208559878234#m,"Theater news: Adam Driver will star this fall in an Off-Broadway revival of ""Hold On to Me Darling,"" a Kenneth Lonergan play about a narcisisstic country-western singer. https://www.nytimes.com/2024/08/01/theater/adam-driver-off-broadway.html?smid=tw-share","Aug 1, 2024 · 3:03 PM UTC",118,11
278,https://twitter.com/nytimes/status/1819052026275271014#m,"An Italian boxer, Angela Carini, forfeited her bout at the Olympics after only 46 seconds, refusing to continue to fight Imane Khelif, an Algerian opponent who had been barred from a women’s event last year. https://nyti.ms/3WsMtDw","Aug 1, 2024 · 4:46 PM UTC",136,122
279,https://twitter.com/nytimes/status/1819051744678088892#m,"A new federal policy would require airlines to seat families together on flights, without incurring any extra fees. Here’s what you need to know. https://nyti.ms/3LNb4xF","Aug 1, 2024 · 4:45 PM UTC",167,14
280,https://twitter.com/nytimes/status/1819049209804300560#m,"In Nashville, the brazen appearance of white supremacists marching down the streets enraged and alarmed civic leaders and residents. Now the city is grappling with how to confront the groups without violating free speech protections. https://nyti.ms/3LLjjKV","Aug 1, 2024 · 4:35 PM UTC",75,50
281,https://twitter.com/nytimes/status/1819046691523146136#m,The prisoner swap carried out on Thursday in Turkey is the most far-reaching exchange between Russia and the West in decades. Here’s a closer look at some of the people who were released. https://nyti.ms/4d4SHk1,"Aug 1, 2024 · 4:25 PM UTC",136,25
282,https://twitter.com/nytimes/status/1819044209451483465#m,"Meshell Ndegeocello's 1993 debut jolted the industry — then the bassist, singer and composer decided to change. Now she is releasing a powerful album inspired by James Baldwin. https://nyti.ms/3LTbeUc","Aug 1, 2024 · 4:15 PM UTC",73,7
283,https://twitter.com/nytimes/status/1819042557533233416#m,Simone Biles and Sunisa Lee will compete in the coveted Women’s Gymnastics all-around title. Follow live updates. https://nyti.ms/4d6RmsL,"Aug 1, 2024 · 4:08 PM UTC",141,22
284,https://twitter.com/nytimes/status/1819039162139303973#m,"Democrats began the process to formally select Vice President Kamala Harris as their party’s nominee on Thursday, capping off a whirlwind campaign to seal her place at the top of the ticket. Follow live election updates. https://nyti.ms/3WX1n6x","Aug 1, 2024 · 3:55 PM UTC",104,52
285,https://twitter.com/nytimes/status/1819037912480006402#m,"From @TheAthletic: Over a 30-year career, the broadcaster Jeff Marek had endeared himself to audiences with his beer-with-a-buddy demeanor and encyclopedic knowledge of hockey. Why was he suddenly pulled off air with little explanation? https://nyti.ms/3SwwEKM","Aug 1, 2024 · 3:50 PM UTC",58,28
286,https://twitter.com/nytimes/status/1819034122926317871#m,"Rusia liberó a Evan Gershkovich, periodista para The Wall Street Journal, y a Paul Whelan, un exmarine de EE. UU. quien fue arrestado en 2018, en un intercambio de 24 prisioneros en el que participaron varios países, dijeron funcionarios turcos el jueves. https://nyti.ms/4c95Fvy","Aug 1, 2024 · 3:35 PM UTC",70,22
287,https://twitter.com/nytimes/status/1819032887389208938#m,"Wear and tear naturally degrades human bodies, even the most talented ones. But performing at the elite level, especially in high-impact Olympic sports such as wrestling, rugby or gymnastics, inherently has more risks. https://nyti.ms/3ymRl4U","Aug 1, 2024 · 3:30 PM UTC",47,13
288,https://twitter.com/nytimes/status/1819029651391451349#m,"Russia freed Evan Gershkovich, a reporter for The Wall Street Journal, and Paul Whelan, a former U.S. Marine arrested in 2018, in a multicountry prisoner exchange that involved 24 prisoners, Turkish officials said Thursday. Follow live. https://nyti.ms/4d5q4mD","Aug 1, 2024 · 3:17 PM UTC",472,43
289,https://twitter.com/nytimes/status/1819029078843773255#m,"Don Lemon sued Elon Musk and X on Thursday, arguing that the billionaire refused to pay him after a deal with the social media platform fell apart. The lawsuit says Musk had agreed to pay Lemon $1.5 million annually to produce shows exclusively on X. https://nyti.ms/4c6trsd","Aug 1, 2024 · 3:15 PM UTC",163,47
290,https://twitter.com/nytimes/status/1819024064251383991#m,"From @TheAthletic: The Paris Olympics aims to be the most sustainable Games ever delivered. However, the environmental initiatives have frustrated athletes, who have complained about the lack of AC, poor food options and uncomfortable rooms. https://nyti.ms/46s0Bl1","Aug 1, 2024 · 2:55 PM UTC",89,25
291,https://twitter.com/nytimes/status/1819021959574807019#m,"Breaking News: Russia freed Evan Gershkovich, a reporter for The Wall Street Journal, and others in a multicountry prisoner exchange with the West, Turkish officials said. Paul Whelan, a former U.S. Marine arrested in 2018, was also freed, officials said. https://nyti.ms/4d5w7I2","Aug 1, 2024 · 2:46 PM UTC",498,41
292,https://twitter.com/nytimes/status/1819021546746241452#m,"From @TheAthletic: South Korean pistol shooter, Kim Yeji, is the internet’s new favorite Olympian and one of the Paris Games’ most notable stars so far. Here's why and when you can see her in action again. https://nyti.ms/4c8frOz","Aug 1, 2024 · 2:45 PM UTC",287,35
293,https://twitter.com/MichaelPaulson/status/1819012156559397280#m,"Lin-Manuel Miranda's next project, a concept album based on the 1979 film ""The Warriors,"" will be released in October. He is co-writing with the playwright Eisa Davis. https://nyti.ms/3WLPgch","Aug 1, 2024 · 2:07 PM UTC",100,9
294,https://twitter.com/nytimes/status/1819016504085541329#m,"From @TheAthletic: Britain's Callum Wilkinson, who competed in the men's 20km race walk at the Olympics this morning, complained about the lack of respect given to the sport. https://nyti.ms/3yotJNu","Aug 1, 2024 · 2:25 PM UTC",50,27
295,https://twitter.com/nytimes/status/1819012720529645928#m,Strands is a word search with a unique twist. Can you uncover the theme? Play here: https://nyti.ms/3LLi1zo,"Aug 1, 2024 · 2:10 PM UTC",32,12
296,https://twitter.com/nytimes/status/1819009417586639338#m,"From @TheAthletic: The Paris Olympics aims to be the most sustainable Games ever delivered. However, the environmental initiatives have frustrated athletes, who have complained about the lack of AC, poor food options and uncomfortable rooms. https://nyti.ms/3WsZQ6z","Aug 1, 2024 · 1:56 PM UTC",90,37
297,https://twitter.com/nytimes/status/1819004914783121620#m,"Breaking News: Ismail Haniyeh, the Hamas leader assassinated in Iran this week, was killed by a bomb smuggled into his guesthouse months ago, Middle Eastern officials said. https://nyti.ms/3WtTrIf","Aug 1, 2024 · 1:39 PM UTC",361,133
298,https://twitter.com/nytimes/status/1819001417064972327#m,"In @nytopinion  Pamela Paul looks out on a world that believes a dog is man’s best friend and argues that cats are actually better. In an Opinion series in which columnists upend common assumptions, she writes, ""Cats are discriminating and rightfully so."" https://nyti.ms/3ycqLLX","Aug 1, 2024 · 1:25 PM UTC",79,33
299,https://twitter.com/nytimes/status/1818995160652399002#m,South Korea on Thursday offered to send humanitarian aid to North Korea after the isolated North reported extensive damage from floods in towns along its western border with China. https://nyti.ms/3YtKcdY,"Aug 1, 2024 · 1:00 PM UTC",118,21
300,https://twitter.com/nytimes/status/1818991342476747164#m,"Israel said it had killed Mohammad Deif, the leader of Hamas’s military wing who was believed to be an architect of the Oct. 7 assault on southern Israel that ignited the war in Gaza. Hamas has neither confirmed nor denied his death. Follow live updates. https://nyti.ms/4drRtio","Aug 1, 2024 · 12:45 PM UTC",94,38
301,https://twitter.com/nytimes/status/1818989048964231199#m,"A judge allowed the naming of the 17-year-old suspect in a stabbing spree that left three children dead and eight injured in northwestern England early this week, lifting Britain's reporting restrictions on identifying suspects under 18 in criminal cases. https://nyti.ms/46rPfgT","Aug 1, 2024 · 12:35 PM UTC",51,21
302,https://twitter.com/nytimes/status/1818987575706558855#m,Connections is a daily game about finding common threads between words. Players must select four groups of four words without making more than three mistakes. Play now. https://nyti.ms/3St5Qv2,"Aug 1, 2024 · 12:30 PM UTC",35,16
303,https://twitter.com/carolrosenberg/status/1818986223580385666#m,"Good morning from Camp Justice at Guantanamo Bay. The big news today is that there's a plea deal for 3 of the 5 defendants in the 9/11 case, chief among them the accused mastermind Khalid Shaikh Mohammed.  https://www.nytimes.com/2024/07/31/us/politics/sept-11-guilty-plea.html","Aug 1, 2024 · 12:24 PM UTC",82,16
304,https://twitter.com/nytimes/status/1818982522350363126#m,"Israeli athletes have been shrouded in protection at every Olympic Games since 1972. But security concerns for the Israeli team have substantially increased since the Oct. 7 terrorist attacks, the subsequent war in Gaza and global protests. https://nyti.ms/3Wm3Pla","Aug 1, 2024 · 12:10 PM UTC",68,38
305,https://twitter.com/nytimes/status/1818980051192332343#m,From @TheAthletic: Day 6 of the Paris #OlympicGames is full of stars — from Simone Biles to A’ja Wilson to Katie Ledecky.  Here are the key events to watch: https://nyti.ms/4ftSYyA,"Aug 1, 2024 · 12:00 PM UTC",54,13
306,https://twitter.com/nytimes/status/1818978755408224767#m,"When the legal saga of Julian Assange, the WikiLeaks founder, came to an end this summer, it marked the first time that the U.S. government had convicted anyone for publishing classified material. What does that mean for journalism? Listen to ""The Daily."" https://nyti.ms/3LSKfbm","Aug 1, 2024 · 11:55 AM UTC",47,22
307,https://twitter.com/nytimes/status/1818974991813063113#m,"From @TheAthletic: Nine hours, three matches, one day. America's Taylor Fritz endured a tennis marathon in Paris on Wednesday. That's how it goes at the Olympics... and he's ready for more. https://nyti.ms/3YsdkCj","Aug 1, 2024 · 11:40 AM UTC",54,16
308,https://twitter.com/nytimes/status/1818968728031162589#m,Breaking News: The Bank of England cut interest rates for the first time in more than four years on signs that inflation in Britain was slowing. https://nyti.ms/3WMFt5C,"Aug 1, 2024 · 11:15 AM UTC",146,18
309,https://twitter.com/nytimes/status/1818968691230269558#m,"From @TheAthletic: South Korean pistol shooter, Kim Yeji, is the internet’s new favorite Olympian and one of the Paris Games’ most notable stars so far. Here's why and when you can see her in action again. https://nyti.ms/46r6I97","Aug 1, 2024 · 11:15 AM UTC",134,22
